Location,Job,AVG salary,Lat,Long
Russia,Data Scientist,200000,61.524,105.3188
Russia,Data Scientist,3000,61.524,105.3188
Russia,Data Scientist,7500,61.524,105.3188
Russia,Data Scientist,70000,61.524,105.3188
Russia,Data Scientist,5000,61.524,105.3188
Russia,Data Scientist,7500,61.524,105.3188
Russia,Data Scientist,7500,61.524,105.3188
Russia,Data Scientist,1000,61.524,105.3188
Russia,Data Scientist,49999,61.524,105.3188
Russia,Data Scientist,14999,61.524,105.3188
Russia,Data Scientist,89999,61.524,105.3188
Russia,Data Scientist,79999,61.524,105.3188
Russia,Data Scientist,149999,61.524,105.3188
Russia,Data Scientist,999,61.524,105.3188
Russia,Data Scientist,69999,61.524,105.3188
Russia,Data Scientist,124999,61.524,105.3188
Russia,Data Scientist,4999,61.524,105.3188
Russia,Data Scientist,29999,61.524,105.3188
Russia,Data Scientist,7499,61.524,105.3188
Russia,Data Scientist,149999,61.524,105.3188
Russia,Data Scientist,19999,61.524,105.3188
Russia,Data Scientist,7499,61.524,105.3188
Russia,Data Scientist,124999,61.524,105.3188
Russia,Data Scientist,59999,61.524,105.3188
Russia,Data Scientist,999,61.524,105.3188
Russia,Data Scientist,1999,61.524,105.3188
Russia,Data Scientist,79999,61.524,105.3188
Russia,Data Scientist,79999,61.524,105.3188
Russia,Data Scientist,49999,61.524,105.3188
Russia,Data Scientist,124999,61.524,105.3188
Russia,Data Scientist,39999,61.524,105.3188
Russia,Data Scientist,149999,61.524,105.3188
Russia,Data Scientist,1999,61.524,105.3188
Russia,Data Scientist,124999,61.524,105.3188
Russia,Data Scientist,999,61.524,105.3188
Russia,Data Scientist,39999,61.524,105.3188
Russia,Data Scientist,149999,61.524,105.3188
Russia,Data Scientist,124999,61.524,105.3188
Russia,Data Scientist,14999,61.524,105.3188
Russia,Data Scientist,79999,61.524,105.3188
Russia,Data Scientist,79999,61.524,105.3188
Russia,Data Scientist,9999,61.524,105.3188
Russia,Data Scientist,149999,61.524,105.3188
Russia,Data Scientist,89999,61.524,105.3188
Russia,Data Scientist,999,61.524,105.3188
Russia,Data Scientist,249999,61.524,105.3188
Russia,Data Scientist,39999,61.524,105.3188
Russia,Data Scientist,124999,61.524,105.3188
Russia,Data Scientist,24999,61.524,105.3188
Russia,Data Scientist,14999,61.524,105.3188
Russia,Data Scientist,124999,61.524,105.3188
Russia,Data Scientist,49999,61.524,105.3188
Russia,Data Scientist,199999,61.524,105.3188
Russia,Data Scientist,29999,61.524,105.3188
Russia,Data Scientist,69999,61.524,105.3188
Russia,Data Scientist,1999,61.524,105.3188
Russia,Data Scientist,124999,61.524,105.3188
Russia,Data Scientist,79999,61.524,105.3188
Russia,Data Scientist,49999,61.524,105.3188
Russia,Data Scientist,1999,61.524,105.3188
Russia,Data Scientist,59999,61.524,105.3188
Russia,Data Scientist,124999,61.524,105.3188
Russia,Data Scientist,49999,61.524,105.3188
Russia,Data Scientist,14999,61.524,105.3188
Russia,Data Scientist,149999,61.524,105.3188
Russia,Data Scientist,199999,61.524,105.3188
Russia,Data Scientist,124999,61.524,105.3188
Russia,Data Scientist,999,61.524,105.3188
Russia,Data Scientist,7499,61.524,105.3188
Russia,Data Scientist,79999,61.524,105.3188
Russia,Data Scientist,69999,61.524,105.3188
Russia,Data Scientist,199999,61.524,105.3188
Russia,Data Scientist,199999,61.524,105.3188
Russia,Data Scientist,19999,61.524,105.3188
Russia,Data Scientist,999,61.524,105.3188
Russia,Data Scientist,149999,61.524,105.3188
Russia,Data Scientist,124999,61.524,105.3188
Russia,Data Engineer,79999,61.524,105.3188
Russia,Data Engineer,19999,61.524,105.3188
Russia,Data Engineer,124999,61.524,105.3188
Russia,Data Engineer,14999,61.524,105.3188
Russia,Data Engineer,299999,61.524,105.3188
Russia,Data Engineer,199999,61.524,105.3188
Russia,Data Engineer,999,61.524,105.3188
Russia,Data Engineer,14999,61.524,105.3188
Russia,Data Engineer,49999,61.524,105.3188
Russia,Data Engineer,500000,61.524,105.3188
Russia,Data Engineer,3999,61.524,105.3188
Russia,Data Engineer,29999,61.524,105.3188
Russia,Data Engineer,29999,61.524,105.3188
Russia,Data Engineer,3999,61.524,105.3188
Russia,Data Engineer,149999,61.524,105.3188
Russia,Data Engineer,1999,61.524,105.3188
Russia,Data Engineer,999,61.524,105.3188
Russia,Data Analyst,7499,61.524,105.3188
Russia,Data Analyst,19999,61.524,105.3188
Russia,Data Analyst,999,61.524,105.3188
Russia,Data Analyst,69999,61.524,105.3188
Russia,Data Analyst,3999,61.524,105.3188
Russia,Data Analyst,2999,61.524,105.3188
Russia,Data Analyst,3999,61.524,105.3188
Russia,Data Analyst,299999,61.524,105.3188
Russia,Data Analyst,14999,61.524,105.3188
Russia,Data Analyst,49999,61.524,105.3188
Russia,Data Analyst,19999,61.524,105.3188
Russia,Data Analyst,59999,61.524,105.3188
Russia,Data Analyst,999,61.524,105.3188
Russia,Data Analyst,14999,61.524,105.3188
Russia,Data Analyst,999,61.524,105.3188
Russia,Data Analyst,999,61.524,105.3188
Russia,Data Analyst,49999,61.524,105.3188
Russia,Data Analyst,999,61.524,105.3188
Russia,Data Analyst,4999,61.524,105.3188
Russia,Data Analyst,89999,61.524,105.3188
Russia,Data Analyst,2999,61.524,105.3188
Russia,Data Analyst,1999,61.524,105.3188
Russia,Data Analyst,39999,61.524,105.3188
Russia,Data Analyst,2999,61.524,105.3188
Russia,Data Analyst,69999,61.524,105.3188
Russia,Data Analyst,24999,61.524,105.3188
Russia,Data Analyst,14999,61.524,105.3188
Russia,Data Analyst,19999,61.524,105.3188
Russia,Data Analyst,999,61.524,105.3188
Russia,Data Analyst,69999,61.524,105.3188
Russia,Data Analyst,4999,61.524,105.3188
Russia,Data Analyst,999,61.524,105.3188
Russia,Data Analyst,79999,61.524,105.3188
Russia,Data Analyst,39999,61.524,105.3188
Russia,Data Analyst,39999,61.524,105.3188
Russia,Data Analyst,79999,61.524,105.3188
Russia,Data Analyst,69999,61.524,105.3188
Russia,Data Analyst,24999,61.524,105.3188
Russia,Data Analyst,14999,61.524,105.3188
Russia,Data Analyst,29999,61.524,105.3188
Russia,Data Analyst,79999,61.524,105.3188
Russia,Data Analyst,19999,61.524,105.3188
Russia,Data Analyst,24999,61.524,105.3188
Russia,Data Analyst,999,61.524,105.3188
Saudi Arabia,Data Scientist,49999,23.8859,45.0792
Saudi Arabia,Data Scientist,39999,23.8859,45.0792
Saudi Arabia,Data Scientist,999,23.8859,45.0792
Saudi Arabia,Data Scientist,1999,23.8859,45.0792
Saudi Arabia,Data Scientist,999,23.8859,45.0792
Saudi Arabia,Data Scientist,999,23.8859,45.0792
Saudi Arabia,Data Scientist,124999,23.8859,45.0792
Saudi Arabia,Data Scientist,99999,23.8859,45.0792
Saudi Arabia,Data Scientist,99999,23.8859,45.0792
Saudi Arabia,Data Scientist,49999,23.8859,45.0792
Saudi Arabia,Data Scientist,19999,23.8859,45.0792
Saudi Arabia,Data Scientist,999,23.8859,45.0792
Saudi Arabia,Data Analyst,9999,23.8859,45.0792
Saudi Arabia,Data Analyst,24999,23.8859,45.0792
Saudi Arabia,Data Analyst,59999,23.8859,45.0792
Saudi Arabia,Data Analyst,24999,23.8859,45.0792
Saudi Arabia,Data Analyst,49999,23.8859,45.0792
Saudi Arabia,Data Analyst,249999,23.8859,45.0792
Singapore,Data Scientist,79999,1.29027,103.851959
Singapore,Data Scientist,99999,1.29027,103.851959
Singapore,Data Scientist,29999,1.29027,103.851959
Singapore,Data Scientist,24999,1.29027,103.851959
Singapore,Data Scientist,500000,1.29027,103.851959
Singapore,Data Scientist,124999,1.29027,103.851959
Singapore,Data Scientist,49999,1.29027,103.851959
Singapore,Data Scientist,4999,1.29027,103.851959
Singapore,Data Scientist,249999,1.29027,103.851959
Singapore,Data Scientist,99999,1.29027,103.851959
Singapore,Data Scientist,89999,1.29027,103.851959
Singapore,Data Scientist,2999,1.29027,103.851959
Singapore,Data Scientist,14999,1.29027,103.851959
Singapore,Data Scientist,69999,1.29027,103.851959
Singapore,Data Scientist,999,1.29027,103.851959
Singapore,Data Scientist,9999,1.29027,103.851959
Singapore,Data Scientist,4999,1.29027,103.851959
Singapore,Data Scientist,69999,1.29027,103.851959
Singapore,Data Scientist,124999,1.29027,103.851959
Singapore,Data Scientist,14999,1.29027,103.851959
Singapore,Data Scientist,39999,1.29027,103.851959
Singapore,Data Scientist,49999,1.29027,103.851959
Singapore,Data Scientist,1999,1.29027,103.851959
Singapore,Data Scientist,2999,1.29027,103.851959
Singapore,Data Scientist,59999,1.29027,103.851959
Singapore,Data Scientist,24999,1.29027,103.851959
Singapore,Data Scientist,149999,1.29027,103.851959
Singapore,Data Scientist,99999,1.29027,103.851959
Singapore,Data Scientist,89999,1.29027,103.851959
Singapore,Data Scientist,1999,1.29027,103.851959
Singapore,Data Scientist,124999,1.29027,103.851959
Singapore,Data Scientist,7499,1.29027,103.851959
Singapore,Data Scientist,99999,1.29027,103.851959
Singapore,Data Engineer,59999,1.29027,103.851959
Singapore,Data Engineer,24999,1.29027,103.851959
Singapore,Data Engineer,59999,1.29027,103.851959
Singapore,Data Engineer,59999,1.29027,103.851959
Singapore,Data Engineer,7499,1.29027,103.851959
Singapore,Data Analyst,1999,1.29027,103.851959
Singapore,Data Analyst,999,1.29027,103.851959
Singapore,Data Analyst,99999,1.29027,103.851959
Singapore,Data Analyst,49999,1.29027,103.851959
Singapore,Data Analyst,59999,1.29027,103.851959
Singapore,Data Analyst,999,1.29027,103.851959
Singapore,Data Analyst,2999,1.29027,103.851959
Singapore,Data Analyst,59999,1.29027,103.851959
Singapore,Data Analyst,999,1.29027,103.851959
Singapore,Data Analyst,124999,1.29027,103.851959
Singapore,Data Analyst,3999,1.29027,103.851959
Singapore,Data Analyst,124999,1.29027,103.851959
Singapore,Data Analyst,9999,1.29027,103.851959
Singapore,Data Analyst,59999,1.29027,103.851959
Singapore,Data Analyst,39999,1.29027,103.851959
Singapore,Data Analyst,999,1.29027,103.851959
Singapore,Data Analyst,2999,1.29027,103.851959
Singapore,Data Analyst,89999,1.29027,103.851959
Singapore,Data Analyst,9999,1.29027,103.851959
South Africa,Data Scientist,49999,25.44,28.12
South Africa,Data Scientist,249999,25.44,28.12
South Africa,Data Scientist,2999,25.44,28.12
South Africa,Data Scientist,39999,25.44,28.12
South Africa,Data Scientist,99999,25.44,28.12
South Africa,Data Scientist,59999,25.44,28.12
South Africa,Data Scientist,99999,25.44,28.12
South Africa,Data Scientist,149999,25.44,28.12
South Africa,Data Scientist,39999,25.44,28.12
South Africa,Data Scientist,19999,25.44,28.12
South Africa,Data Scientist,999,25.44,28.12
South Africa,Data Scientist,7499,25.44,28.12
South Africa,Data Scientist,89999,25.44,28.12
South Africa,Data Scientist,999,25.44,28.12
South Africa,Data Scientist,19999,25.44,28.12
South Africa,Data Scientist,49999,25.44,28.12
South Africa,Data Scientist,124999,25.44,28.12
South Africa,Data Scientist,149999,25.44,28.12
South Africa,Data Scientist,59999,25.44,28.12
South Africa,Data Scientist,69999,25.44,28.12
South Africa,Data Scientist,19999,25.44,28.12
South Africa,Data Scientist,7499,25.44,28.12
South Africa,Data Scientist,39999,25.44,28.12
South Africa,Data Scientist,1999,25.44,28.12
South Africa,Data Scientist,249999,25.44,28.12
South Africa,Data Scientist,29999,25.44,28.12
South Africa,Data Scientist,49999,25.44,28.12
South Africa,Data Scientist,4999,25.44,28.12
South Africa,Data Scientist,199999,25.44,28.12
South Africa,Data Scientist,149999,25.44,28.12
South Africa,Data Engineer,2999,25.44,28.12
South Africa,Data Engineer,149999,25.44,28.12
South Africa,Data Engineer,69999,25.44,28.12
South Africa,Data Engineer,39999,25.44,28.12
South Africa,Data Analyst,59999,25.44,28.12
South Africa,Data Analyst,7499,25.44,28.12
South Africa,Data Analyst,14999,25.44,28.12
South Africa,Data Analyst,69999,25.44,28.12
South Africa,Data Analyst,124999,25.44,28.12
South Africa,Data Analyst,49999,25.44,28.12
South Africa,Data Analyst,2999,25.44,28.12
South Korea,Data Scientist,7499,37.31,126.58
South Korea,Data Scientist,79999,37.31,126.58
South Korea,Data Scientist,59999,37.31,126.58
South Korea,Data Scientist,59999,37.31,126.58
South Korea,Data Scientist,124999,37.31,126.58
South Korea,Data Scientist,124999,37.31,126.58
South Korea,Data Scientist,59999,37.31,126.58
South Korea,Data Scientist,89999,37.31,126.58
South Korea,Data Scientist,3999,37.31,126.58
South Korea,Data Scientist,149999,37.31,126.58
South Korea,Data Scientist,24999,37.31,126.58
South Korea,Data Scientist,124999,37.31,126.58
South Korea,Data Scientist,14999,37.31,126.58
South Korea,Data Scientist,59999,37.31,126.58
South Korea,Data Scientist,99999,37.31,126.58
South Korea,Data Scientist,199999,37.31,126.58
South Korea,Data Scientist,89999,37.31,126.58
South Korea,Data Scientist,500000,37.31,126.58
South Korea,Data Scientist,39999,37.31,126.58
South Korea,Data Scientist,99999,37.31,126.58
South Korea,Data Scientist,199999,37.31,126.58
South Korea,Data Scientist,59999,37.31,126.58
South Korea,Data Scientist,89999,37.31,126.58
South Korea,Data Scientist,999,37.31,126.58
South Korea,Data Scientist,59999,37.31,126.58
South Korea,Data Scientist,69999,37.31,126.58
South Korea,Data Scientist,2999,37.31,126.58
South Korea,Data Scientist,199999,37.31,126.58
South Korea,Data Engineer,999,37.31,126.58
South Korea,Data Engineer,999,37.31,126.58
South Korea,Data Engineer,124999,37.31,126.58
South Korea,Data Engineer,7499,37.31,126.58
South Korea,Data Engineer,39999,37.31,126.58
South Korea,Data Engineer,3999,37.31,126.58
South Korea,Data Engineer,199999,37.31,126.58
South Korea,Data Analyst,14999,37.31,126.58
South Korea,Data Analyst,24999,37.31,126.58
South Korea,Data Analyst,4999,37.31,126.58
South Korea,Data Analyst,999,37.31,126.58
South Korea,Data Analyst,24999,37.31,126.58
South Korea,Data Analyst,29999,37.31,126.58
South Korea,Data Analyst,29999,37.31,126.58
South Korea,Data Analyst,999,37.31,126.58
South Korea,Data Analyst,1999,37.31,126.58
South Korea,Data Analyst,7499,37.31,126.58
South Korea,Data Analyst,2999,37.31,126.58
South Korea,Data Analyst,29999,37.31,126.58
South Korea,Data Analyst,49999,37.31,126.58
South Korea,Data Analyst,14999,37.31,126.58
South Korea,Data Analyst,14999,37.31,126.58
South Korea,Data Analyst,124999,37.31,126.58
South Korea,Data Analyst,24999,37.31,126.58
South Korea,Data Analyst,124999,37.31,126.58
South Korea,Data Analyst,99999,37.31,126.58
Spain,Data Scientist,59999,40.25,3.45
Spain,Data Scientist,1999,40.25,3.45
Spain,Data Scientist,49999,40.25,3.45
Spain,Data Scientist,39999,40.25,3.45
Spain,Data Scientist,999,40.25,3.45
Spain,Data Scientist,7499,40.25,3.45
Spain,Data Scientist,149999,40.25,3.45
Spain,Data Scientist,1999,40.25,3.45
Spain,Data Scientist,4999,40.25,3.45
Spain,Data Scientist,39999,40.25,3.45
Spain,Data Scientist,2999,40.25,3.45
Spain,Data Scientist,99999,40.25,3.45
Spain,Data Scientist,89999,40.25,3.45
Spain,Data Scientist,89999,40.25,3.45
Spain,Data Scientist,69999,40.25,3.45
Spain,Data Scientist,29999,40.25,3.45
Spain,Data Scientist,49999,40.25,3.45
Spain,Data Scientist,59999,40.25,3.45
Spain,Data Scientist,1999,40.25,3.45
Spain,Data Scientist,19999,40.25,3.45
Spain,Data Scientist,39999,40.25,3.45
Spain,Data Scientist,49999,40.25,3.45
Spain,Data Scientist,124999,40.25,3.45
Spain,Data Scientist,999,40.25,3.45
Spain,Data Scientist,39999,40.25,3.45
Spain,Data Scientist,149999,40.25,3.45
Spain,Data Scientist,124999,40.25,3.45
Spain,Data Scientist,999,40.25,3.45
Spain,Data Scientist,39999,40.25,3.45
Spain,Data Scientist,59999,40.25,3.45
Spain,Data Scientist,1999,40.25,3.45
Spain,Data Scientist,3999,40.25,3.45
Spain,Data Scientist,9999,40.25,3.45
Spain,Data Scientist,29999,40.25,3.45
Spain,Data Scientist,7499,40.25,3.45
Spain,Data Scientist,199999,40.25,3.45
Spain,Data Scientist,29999,40.25,3.45
Spain,Data Scientist,999,40.25,3.45
Spain,Data Scientist,1999,40.25,3.45
Spain,Data Scientist,1999,40.25,3.45
Spain,Data Scientist,999,40.25,3.45
Spain,Data Scientist,3999,40.25,3.45
Spain,Data Scientist,19999,40.25,3.45
Spain,Data Scientist,149999,40.25,3.45
Spain,Data Scientist,49999,40.25,3.45
Spain,Data Scientist,59999,40.25,3.45
Spain,Data Scientist,99999,40.25,3.45
Spain,Data Scientist,1999,40.25,3.45
Spain,Data Scientist,124999,40.25,3.45
Spain,Data Scientist,999,40.25,3.45
Spain,Data Scientist,149999,40.25,3.45
Spain,Data Scientist,9999,40.25,3.45
Spain,Data Scientist,69999,40.25,3.45
Spain,Data Scientist,99999,40.25,3.45
Spain,Data Scientist,9999,40.25,3.45
Spain,Data Scientist,999,40.25,3.45
Spain,Data Scientist,79999,40.25,3.45
Spain,Data Scientist,69999,40.25,3.45
Spain,Data Scientist,29999,40.25,3.45
Spain,Data Scientist,14999,40.25,3.45
Spain,Data Scientist,14999,40.25,3.45
Spain,Data Scientist,124999,40.25,3.45
Spain,Data Scientist,14999,40.25,3.45
Spain,Data Scientist,69999,40.25,3.45
Spain,Data Scientist,79999,40.25,3.45
Spain,Data Scientist,49999,40.25,3.45
Spain,Data Scientist,24999,40.25,3.45
Spain,Data Scientist,49999,40.25,3.45
Spain,Data Scientist,39999,40.25,3.45
Spain,Data Scientist,4999,40.25,3.45
Spain,Data Scientist,29999,40.25,3.45
Spain,Data Scientist,19999,40.25,3.45
Spain,Data Scientist,24999,40.25,3.45
Spain,Data Scientist,39999,40.25,3.45
Spain,Data Scientist,9999,40.25,3.45
Spain,Data Scientist,69999,40.25,3.45
Spain,Data Scientist,3999,40.25,3.45
Spain,Data Scientist,59999,40.25,3.45
Spain,Data Scientist,39999,40.25,3.45
Spain,Data Scientist,39999,40.25,3.45
Spain,Data Scientist,49999,40.25,3.45
Spain,Data Scientist,14999,40.25,3.45
Spain,Data Scientist,199999,40.25,3.45
Spain,Data Scientist,1999,40.25,3.45
Spain,Data Engineer,2999,40.25,3.45
Spain,Data Engineer,199999,40.25,3.45
Spain,Data Engineer,124999,40.25,3.45
Spain,Data Engineer,59999,40.25,3.45
Spain,Data Engineer,999,40.25,3.45
Spain,Data Engineer,2999,40.25,3.45
Spain,Data Engineer,19999,40.25,3.45
Spain,Data Engineer,249999,40.25,3.45
Spain,Data Engineer,24999,40.25,3.45
Spain,Data Engineer,999,40.25,3.45
Spain,Data Analyst,14999,40.25,3.45
Spain,Data Analyst,999,40.25,3.45
Spain,Data Analyst,124999,40.25,3.45
Spain,Data Analyst,39999,40.25,3.45
Spain,Data Analyst,9999,40.25,3.45
Spain,Data Analyst,1999,40.25,3.45
Spain,Data Analyst,199999,40.25,3.45
Spain,Data Analyst,124999,40.25,3.45
Spain,Data Analyst,9999,40.25,3.45
Spain,Data Analyst,3999,40.25,3.45
Spain,Data Analyst,999,40.25,3.45
Spain,Data Analyst,39999,40.25,3.45
Spain,Data Analyst,24999,40.25,3.45
Spain,Data Analyst,1999,40.25,3.45
Spain,Data Analyst,29999,40.25,3.45
Spain,Data Analyst,59999,40.25,3.45
Spain,Data Analyst,69999,40.25,3.45
Spain,Data Analyst,79999,40.25,3.45
Spain,Data Analyst,999,40.25,3.45
Spain,Data Analyst,49999,40.25,3.45
Spain,Data Analyst,49999,40.25,3.45
Spain,Data Analyst,124999,40.25,3.45
Spain,Data Analyst,39999,40.25,3.45
Spain,Data Analyst,24999,40.25,3.45
Spain,Data Analyst,39999,40.25,3.45
Spain,Data Analyst,79999,40.25,3.45
Spain,Data Analyst,14999,40.25,3.45
Spain,Data Analyst,999,40.25,3.45
Spain,Data Analyst,39999,40.25,3.45
Spain,Data Analyst,39999,40.25,3.45
Spain,Data Analyst,14999,40.25,3.45
Spain,Data Analyst,49999,40.25,3.45
Spain,Data Analyst,69999,40.25,3.45
Spain,Data Analyst,9999,40.25,3.45
Spain,Data Analyst,39999,40.25,3.45
Spain,Data Analyst,49999,40.25,3.45
Spain,Data Analyst,199999,40.25,3.45
Spain,Data Analyst,14999,40.25,3.45
Spain,Data Analyst,14999,40.25,3.45
Sweden,Data Scientist,7499,59.2,18.03
Sweden,Data Scientist,7499,59.2,18.03
Sweden,Data Scientist,49999,59.2,18.03
Sweden,Data Scientist,59999,59.2,18.03
Sweden,Data Scientist,2999,59.2,18.03
Sweden,Data Scientist,2999,59.2,18.03
Sweden,Data Scientist,59999,59.2,18.03
Sweden,Data Scientist,1999,59.2,18.03
Sweden,Data Scientist,14999,59.2,18.03
Sweden,Data Scientist,39999,59.2,18.03
Sweden,Data Scientist,999,59.2,18.03
Sweden,Data Scientist,7499,59.2,18.03
Sweden,Data Scientist,7499,59.2,18.03
Sweden,Data Scientist,39999,59.2,18.03
Sweden,Data Scientist,49999,59.2,18.03
Sweden,Data Scientist,7499,59.2,18.03
Sweden,Data Scientist,59999,59.2,18.03
Sweden,Data Scientist,79999,59.2,18.03
Sweden,Data Scientist,14999,59.2,18.03
Sweden,Data Scientist,999,59.2,18.03
Sweden,Data Scientist,39999,59.2,18.03
Sweden,Data Scientist,69999,59.2,18.03
Sweden,Data Engineer,4999,59.2,18.03
Sweden,Data Engineer,2999,59.2,18.03
Sweden,Data Engineer,999,59.2,18.03
Sweden,Data Analyst,59999,59.2,18.03
Sweden,Data Analyst,1999,59.2,18.03
Sweden,Data Analyst,4999,59.2,18.03
Sweden,Data Analyst,999,59.2,18.03
Sweden,Data Analyst,59999,59.2,18.03
Sweden,Data Analyst,69999,59.2,18.03
Sweden,Data Analyst,124999,59.2,18.03
Sweden,Data Analyst,99999,59.2,18.03
Switzerland,Data Scientist,39999,46.57,7.28
Switzerland,Data Scientist,2999,46.57,7.28
Switzerland,Data Scientist,69999,46.57,7.28
Switzerland,Data Scientist,3999,46.57,7.28
Switzerland,Data Scientist,299999,46.57,7.28
Switzerland,Data Scientist,49999,46.57,7.28
Switzerland,Data Scientist,7499,46.57,7.28
Switzerland,Data Scientist,89999,46.57,7.28
Switzerland,Data Scientist,89999,46.57,7.28
Switzerland,Data Scientist,29999,46.57,7.28
Switzerland,Data Scientist,49999,46.57,7.28
Switzerland,Data Scientist,24999,46.57,7.28
Switzerland,Data Scientist,1999,46.57,7.28
Switzerland,Data Scientist,999,46.57,7.28
Switzerland,Data Engineer,14999,46.57,7.28
Switzerland,Data Engineer,29999,46.57,7.28
Switzerland,Data Analyst,19999,46.57,7.28
Switzerland,Data Analyst,999,46.57,7.28
Taiwan,Data Scientist,59999,23.6978,120.9605
Taiwan,Data Scientist,999,23.6978,120.9605
Taiwan,Data Scientist,29999,23.6978,120.9605
Taiwan,Data Scientist,149999,23.6978,120.9605
Taiwan,Data Scientist,14999,23.6978,120.9605
Taiwan,Data Scientist,9999,23.6978,120.9605
Taiwan,Data Scientist,199999,23.6978,120.9605
Taiwan,Data Scientist,29999,23.6978,120.9605
Taiwan,Data Scientist,69999,23.6978,120.9605
Taiwan,Data Scientist,9999,23.6978,120.9605
Taiwan,Data Scientist,999,23.6978,120.9605
Taiwan,Data Scientist,999,23.6978,120.9605
Taiwan,Data Scientist,1999,23.6978,120.9605
Taiwan,Data Scientist,39999,23.6978,120.9605
Taiwan,Data Scientist,14999,23.6978,120.9605
Taiwan,Data Scientist,19999,23.6978,120.9605
Taiwan,Data Scientist,9999,23.6978,120.9605
Taiwan,Data Scientist,2999,23.6978,120.9605
Taiwan,Data Scientist,19999,23.6978,120.9605
Taiwan,Data Scientist,59999,23.6978,120.9605
Taiwan,Data Scientist,69999,23.6978,120.9605
Taiwan,Data Scientist,9999,23.6978,120.9605
Taiwan,Data Scientist,1999,23.6978,120.9605
Taiwan,Data Scientist,19999,23.6978,120.9605
Taiwan,Data Scientist,29999,23.6978,120.9605
Taiwan,Data Scientist,19999,23.6978,120.9605
Taiwan,Data Scientist,999,23.6978,120.9605
Taiwan,Data Scientist,199999,23.6978,120.9605
Taiwan,Data Scientist,149999,23.6978,120.9605
Taiwan,Data Scientist,24999,23.6978,120.9605
Taiwan,Data Scientist,999,23.6978,120.9605
Taiwan,Data Scientist,124999,23.6978,120.9605
Taiwan,Data Scientist,14999,23.6978,120.9605
Taiwan,Data Engineer,29999,23.6978,120.9605
Taiwan,Data Engineer,4999,23.6978,120.9605
Taiwan,Data Engineer,14999,23.6978,120.9605
Taiwan,Data Engineer,999,23.6978,120.9605
Taiwan,Data Engineer,49999,23.6978,120.9605
Taiwan,Data Engineer,59999,23.6978,120.9605
Taiwan,Data Engineer,9999,23.6978,120.9605
Taiwan,Data Engineer,14999,23.6978,120.9605
Taiwan,Data Engineer,7499,23.6978,120.9605
Taiwan,Data Engineer,124999,23.6978,120.9605
Taiwan,Data Engineer,49999,23.6978,120.9605
Taiwan,Data Analyst,9999,23.6978,120.9605
Taiwan,Data Analyst,14999,23.6978,120.9605
Taiwan,Data Analyst,7499,23.6978,120.9605
Taiwan,Data Analyst,39999,23.6978,120.9605
Taiwan,Data Analyst,14999,23.6978,120.9605
Taiwan,Data Analyst,999,23.6978,120.9605
Taiwan,Data Analyst,24999,23.6978,120.9605
Taiwan,Data Analyst,999,23.6978,120.9605
Taiwan,Data Analyst,1999,23.6978,120.9605
Taiwan,Data Analyst,3999,23.6978,120.9605
Taiwan,Data Analyst,59999,23.6978,120.9605
Taiwan,Data Analyst,4999,23.6978,120.9605
Thailand,Data Scientist,24999,15.870032,100.992538
Thailand,Data Scientist,999,15.870032,100.992538
Thailand,Data Scientist,24999,15.870032,100.992538
Thailand,Data Scientist,149999,15.870032,100.992538
Thailand,Data Scientist,24999,15.870032,100.992538
Thailand,Data Scientist,999,15.870032,100.992538
Thailand,Data Scientist,14999,15.870032,100.992538
Thailand,Data Scientist,29999,15.870032,100.992538
Thailand,Data Engineer,999,15.870032,100.992538
Thailand,Data Analyst,49999,15.870032,100.992538
Thailand,Data Analyst,999,15.870032,100.992538
Thailand,Data Analyst,2999,15.870032,100.992538
Thailand,Data Analyst,124999,15.870032,100.992538
Thailand,Data Analyst,99999,15.870032,100.992538
Tunisia,Data Scientist,69999,33.8869,9.5375
Tunisia,Data Scientist,500000,33.8869,9.5375
Tunisia,Data Scientist,19999,33.8869,9.5375
Tunisia,Data Scientist,59999,33.8869,9.5375
Tunisia,Data Scientist,14999,33.8869,9.5375
Tunisia,Data Scientist,14999,33.8869,9.5375
Tunisia,Data Scientist,69999,33.8869,9.5375
Tunisia,Data Scientist,124999,33.8869,9.5375
Tunisia,Data Scientist,59999,33.8869,9.5375
Tunisia,Data Scientist,79999,33.8869,9.5375
Tunisia,Data Scientist,7499,33.8869,9.5375
Tunisia,Data Scientist,14999,33.8869,9.5375
Tunisia,Data Scientist,14999,33.8869,9.5375
Tunisia,Data Scientist,14999,33.8869,9.5375
Tunisia,Data Scientist,3999,33.8869,9.5375
Tunisia,Data Scientist,9999,33.8869,9.5375
Tunisia,Data Scientist,39999,33.8869,9.5375
Tunisia,Data Engineer,79999,33.8869,9.5375
Tunisia,Data Engineer,124999,33.8869,9.5375
Tunisia,Data Engineer,19999,33.8869,9.5375
Tunisia,Data Analyst,89999,33.8869,9.5375
Turkey,Data Scientist,99999,38.9637,35.2433
Turkey,Data Scientist,14999,38.9637,35.2433
Turkey,Data Scientist,49999,38.9637,35.2433
Turkey,Data Scientist,149999,38.9637,35.2433
Turkey,Data Scientist,4999,38.9637,35.2433
Turkey,Data Scientist,89999,38.9637,35.2433
Turkey,Data Scientist,14999,38.9637,35.2433
Turkey,Data Scientist,69999,38.9637,35.2433
Turkey,Data Scientist,99999,38.9637,35.2433
Turkey,Data Scientist,1999,38.9637,35.2433
