Australia,,Data Scientist,,,,,,,,,,,,,,,,90000,-25.274399,133.775131
Australia,,Data Scientist,,,,,,,,,,,,,,,,7500,-25.274399,133.775131
Australia,,Data Scientist,,,,,,,,,,,,,,,,40000,-25.274399,133.775131
Australia,,Data Scientist,,,,,,,,,,,,,,,,80000,-25.274399,133.775131
Australia,,Data Scientist,,,,,,,,,,,,,,,,20000,-25.274399,133.775131
Australia,Bachelor’s degree,Data Engineer,-1,50-249 employees,4-Mar,We are exploring ML methods (and may one day put a model into production),Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",Build prototypes to explore applying machine learning to new areas,,,,,,-1,,,125000,-25.274399,133.775131
Australia,Master’s degree,Data Engineer,-1,0-49 employees,2-Jan,We are exploring ML methods (and may one day put a model into production),Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,,Experimentation and iteration to improve existing ML models,,,,-1,,,90000,-25.274399,133.775131
Australia,Master’s degree,Data Engineer,-1,250-999 employees,0-Jan,We are exploring ML methods (and may one day put a model into production),Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",Build prototypes to explore applying machine learning to new areas,,,,,,-1,,,150000,-25.274399,133.775131
Australia,Professional degree,Data Engineer,-1,"1000-9,999 employees",14-Oct,"We recently started using ML methods (i.e., models in production for less than 2 years)",Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,Build and/or run a machine learning service that operationally improves my product or workflows,,,,,-1,,,125000,-25.274399,133.775131
Australia,Some college/university study without earning a bachelor’s degree,Data Engineer,-1,"1000-9,999 employees",4-Mar,No (we do not use ML methods),,,,,,,,,-1,,,150000,-25.274399,133.775131
Australia,Master’s degree,Data Engineer,-1,250-999 employees,44259,No (we do not use ML methods),,,,,,,,,-1,,,125000,-25.274399,133.775131
Australia,Master’s degree,Data Analyst,-1,50-249 employees,4-Mar,We are exploring ML methods (and may one day put a model into production),Analyze and understand data to influence product or business decisions,,,,,,,,-1,,,15000,-25.274399,133.775131
Australia,Bachelor’s degree,Data Analyst,-1,"1000-9,999 employees",20+,"We have well established ML methods (i.e., models in production for more than 2 years)",Analyze and understand data to influence product or business decisions,,Build prototypes to explore applying machine learning to new areas,,Experimentation and iteration to improve existing ML models,,,,-1,,,60000,-25.274399,133.775131
Australia,Master’s degree,Data Analyst,-1,0-49 employees,44198,No (we do not use ML methods),,,,,,,,,-1,,,300000,-25.274399,133.775131
Australia,Bachelor’s degree,Data Analyst,-1,"> 10,000 employees",20+,We are exploring ML methods (and may one day put a model into production),Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,,,,,,-1,,,40000,-25.274399,133.775131
Australia,Master’s degree,Data Analyst,-1,50-249 employees,44198,No (we do not use ML methods),,,,,,,,,-1,,,1000,-25.274399,133.775131
Australia,Bachelor’s degree,Data Analyst,-1,"1000-9,999 employees",20+,"We recently started using ML methods (i.e., models in production for less than 2 years)",Analyze and understand data to influence product or business decisions,,Build prototypes to explore applying machine learning to new areas,Build and/or run a machine learning service that operationally improves my product or workflows,,,,,-1,,,100000,-25.274399,133.775131
Australia,Some college/university study without earning a bachelor’s degree,Data Analyst,-1,250-999 employees,44259,We use ML methods for generating insights (but do not put working models into production),Analyze and understand data to influence product or business decisions,,Build prototypes to explore applying machine learning to new areas,,,,,,-1,,,4000,-25.274399,133.775131
Australia,Master’s degree,Data Analyst,-1,"> 10,000 employees",20+,"We recently started using ML methods (i.e., models in production for less than 2 years)",Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",Build prototypes to explore applying machine learning to new areas,,,,,,-1,,,3000,-25.274399,133.775131
Australia,Bachelor’s degree,Data Analyst,-1,50-249 employees,4-Mar,We use ML methods for generating insights (but do not put working models into production),Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,,,,,,-1,,,100000,-25.274399,133.775131
Australia,Master’s degree,Data Analyst,-1,"> 10,000 employees",2-Jan,We use ML methods for generating insights (but do not put working models into production),Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",Build prototypes to explore applying machine learning to new areas,,,,,,-1,,,60000,-25.274399,133.775131
Australia,Master’s degree,Data Analyst,-1,0-49 employees,44198,We use ML methods for generating insights (but do not put working models into production),Analyze and understand data to influence product or business decisions,,,,Experimentation and iteration to improve existing ML models,,,,-1,,,40000,-25.274399,133.775131
Australia,Bachelor’s degree,Data Analyst,-1,"1000-9,999 employees",14-Oct,"We recently started using ML methods (i.e., models in production for less than 2 years)",Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",Build prototypes to explore applying machine learning to new areas,,Experimentation and iteration to improve existing ML models,,,,-1,,,25000,-25.274399,133.775131
Australia,Bachelor’s degree,Data Analyst,-1,"1000-9,999 employees",44198,No (we do not use ML methods),,,,,,,,,-1,,,50000,-25.274399,133.775131
Australia,Doctoral degree,Data Analyst,-1,250-999 employees,14-Oct,We are exploring ML methods (and may one day put a model into production),Analyze and understand data to influence product or business decisions,,,,,,,,-1,,,4000,-25.274399,133.775131
Australia,Some college/university study without earning a bachelor’s degree,Data Analyst,-1,"1000-9,999 employees",20+,No (we do not use ML methods),,,,,,,,,-1,,,90000,-25.274399,133.775131
Australia,Master’s degree,Data Analyst,-1,0-49 employees,44198,No (we do not use ML methods),,,,,,,,,-1,,,50000,-25.274399,133.775131
Australia,Master’s degree,Data Analyst,-1,50-249 employees,20+,No (we do not use ML methods),,,,,,,,,-1,,,10000,-25.274399,133.775131
Australia,Bachelor’s degree,Data Analyst,-1,50-249 employees,9-May,We use ML methods for generating insights (but do not put working models into production),Analyze and understand data to influence product or business decisions,,,,,,,,-1,,,20000,-25.274399,133.775131
Australia,Master’s degree,Data Analyst,-1,"1000-9,999 employees",44198,No (we do not use ML methods),,,,,,,,,-1,,,3000,-25.274399,133.775131
Australia,Master’s degree,Data Analyst,-1,0-49 employees,2-Jan,I do not know,,,,,,,,,-1,,,100000,-25.274399,133.775131
Australia,Bachelor’s degree,Data Analyst,-1,"1000-9,999 employees",2-Jan,We are exploring ML methods (and may one day put a model into production),Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",Build prototypes to explore applying machine learning to new areas,Build and/or run a machine learning service that operationally improves my product or workflows,Experimentation and iteration to improve existing ML models,Do research that advances the state of the art of machine learning,,,-1,,,30000,-25.274399,133.775131
Australia,Master’s degree,Data Analyst,-1,250-999 employees,4-Mar,We are exploring ML methods (and may one day put a model into production),Analyze and understand data to influence product or business decisions,,,,,,,,-1,,,60000,-25.274399,133.775131
Australia,Doctoral degree,Data Analyst,-1,250-999 employees,44198,We are exploring ML methods (and may one day put a model into production),Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",Build prototypes to explore applying machine learning to new areas,Build and/or run a machine learning service that operationally improves my product or workflows,,,,,-1,,,50000,-25.274399,133.775131
Australia,Bachelor’s degree,Data Analyst,-1,0-49 employees,0-Jan,We are exploring ML methods (and may one day put a model into production),,,,,,,,Other,-1,,,70000,-25.274399,133.775131
Australia,Master’s degree,Data Analyst,-1,0-49 employees,44198,I do not know,,,,,,,,,-1,,,200000,-25.274399,133.775131
Australia,Master’s degree,Data Analyst,-1,"1000-9,999 employees",20+,We are exploring ML methods (and may one day put a model into production),Analyze and understand data to influence product or business decisions,,Build prototypes to explore applying machine learning to new areas,Build and/or run a machine learning service that operationally improves my product or workflows,,,,,-1,,,90000,-25.274399,133.775131
Australia,Bachelor’s degree,Data Analyst,-1,"1000-9,999 employees",4-Mar,We use ML methods for generating insights (but do not put working models into production),,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,,,,,,-1,,,125000,-25.274399,133.775131
Australia,Master’s degree,Data Analyst,-1,"1000-9,999 employees",14-Oct,We are exploring ML methods (and may one day put a model into production),Analyze and understand data to influence product or business decisions,,,,,,,,-1,,,100000,-25.274399,133.775131
Australia,Master’s degree,Data Analyst,-1,50-249 employees,0-Jan,No (we do not use ML methods),,,,,,,,,-1,,,7500,-25.274399,133.775131
Austria,,Data Scientist,,,,,,,,,,,,,,,,125000,47.3333,13.3333
Austria,,Data Scientist,,,,,,,,,,,,,,,,40000,47.3333,13.3333
Austria,,Data Scientist,,,,,,,,,,,,,,,,150000,47.3333,13.3333
Austria,,Data Scientist,,,,,,,,,,,,,,,,40000,47.3333,13.3333
Austria,,Data Scientist,,,,,,,,,,,,,,,,70000,47.3333,13.3333
Austria,,Data Scientist,,,,,,,,,,,,,,,,80000,47.3333,13.3333
Austria,,Data Scientist,,,,,,,,,,,,,,,,100000,47.3333,13.3333
Austria,,Data Scientist,,,,,,,,,,,,,,,,200000,47.3333,13.3333
Austria,,Data Scientist,,,,,,,,,,,,,,,,5000,47.3333,13.3333
Austria,,Data Scientist,,,,,,,,,,,,,,,,90000,47.3333,13.3333
Austria,,Data Scientist,,,,,,,,,,,,,,,,1000,47.3333,13.3333
Austria,,Data Scientist,,,,,,,,,,,,,,,,150000,47.3333,13.3333
Austria,Master’s degree,Data Engineer,-1,50-249 employees,0-Jan,No (we do not use ML methods),,,,,,,,,-1,,,25000,47.3333,13.3333
Austria,Master’s degree,Data Engineer,-1,0-49 employees,4-Mar,We are exploring ML methods (and may one day put a model into production),,,,,,,,,-1,,,15000,47.3333,13.3333
Austria,Master’s degree,Data Analyst,-1,"> 10,000 employees",4-Mar,We are exploring ML methods (and may one day put a model into production),Analyze and understand data to influence product or business decisions,,Build prototypes to explore applying machine learning to new areas,,,,,,-1,,,150000,47.3333,13.3333
Austria,Master’s degree,Data Analyst,-1,250-999 employees,4-Mar,We are exploring ML methods (and may one day put a model into production),Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,,,,,,-1,,,10000,47.3333,13.3333
Bangladesh,,Data Scientist,,,,,,,,,,,,,,,,1000,23.43,90.26
Bangladesh,,Data Scientist,,,,,,,,,,,,,,,,60000,23.43,90.26
Bangladesh,,Data Scientist,,,,,,,,,,,,,,,,100000,23.43,90.26
Bangladesh,,Data Scientist,,,,,,,,,,,,,,,,50000,23.43,90.26
Bangladesh,,Data Scientist,,,,,,,,,,,,,,,,"> $500,000",23.43,90.26
Bangladesh,,Data Scientist,,,,,,,,,,,,,,,,20000,23.43,90.26
Bangladesh,,Data Scientist,,,,,,,,,,,,,,,,100000,23.43,90.26
Bangladesh,,Data Scientist,,,,,,,,,,,,,,,,15000,23.43,90.26
Bangladesh,,Data Scientist,,,,,,,,,,,,,,,,10000,23.43,90.26
Bangladesh,,Data Scientist,,,,,,,,,,,,,,,,125000,23.43,90.26
Bangladesh,,Data Scientist,,,,,,,,,,,,,,,,7500,23.43,90.26
Bangladesh,Master’s degree,Data Analyst,-1,0-49 employees,2-Jan,"We recently started using ML methods (i.e., models in production for less than 2 years)",Analyze and understand data to influence product or business decisions,,,,,,,,-1,,,125000,23.43,90.26
Bangladesh,Master’s degree,Data Analyst,-1,0-49 employees,2-Jan,No (we do not use ML methods),,,,,,,,,-1,,,30000,23.43,90.26
Bangladesh,Bachelor’s degree,Data Analyst,-1,50-249 employees,44259,We use ML methods for generating insights (but do not put working models into production),Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,Build and/or run a machine learning service that operationally improves my product or workflows,,Do research that advances the state of the art of machine learning,,,-1,,,20000,23.43,90.26
Bangladesh,Bachelor’s degree,Data Analyst,-1,"1000-9,999 employees",20+,No (we do not use ML methods),,,,,,,,,-1,,,25000,23.43,90.26
Bangladesh,Bachelor’s degree,Data Analyst,-1,0-49 employees,44198,"We recently started using ML methods (i.e., models in production for less than 2 years)",,,,Build and/or run a machine learning service that operationally improves my product or workflows,,,,,-1,,,10000,23.43,90.26
Belarus,,Data Scientist,,,,,,,,,,,,,,,,1000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,2000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,70000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,250000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,80000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,50000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,50000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,40000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,150000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,80000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,100000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,5000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,25000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,40000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,10000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,125000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,60000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,60000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,200000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,4000,53.53,27.3
Belarus,,Data Scientist,,,,,,,,,,,,,,,,10000,53.53,27.3
Belarus,Some college/university study without earning a bachelor’s degree,Data Engineer,-1,50-249 employees,9-May,"We have well established ML methods (i.e., models in production for more than 2 years)",,,,,,,None of these activities are an important part of my role at work,,-1,,,125000,53.53,27.3
Belarus,Bachelor’s degree,Data Engineer,-1,0-49 employees,2-Jan,No (we do not use ML methods),,,,,,,,,-1,,,20000,53.53,27.3
Belarus,Master’s degree,Data Analyst,-1,250-999 employees,44325,"We recently started using ML methods (i.e., models in production for less than 2 years)",Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,,Experimentation and iteration to improve existing ML models,,,,-1,,,100000,53.53,27.3
Belarus,Bachelor’s degree,Data Analyst,-1,0-49 employees,0-Jan,I do not know,,,,,,,,,-1,,,80000,53.53,27.3
Belarus,Some college/university study without earning a bachelor’s degree,Data Analyst,-1,50-249 employees,2-Jan,We are exploring ML methods (and may one day put a model into production),Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,,,,,,-1,,,80000,53.53,27.3
Belgium,,Data Scientist,,,,,,,,,,,,,,,,40000,50.51,4.21
Belgium,,Data Scientist,,,,,,,,,,,,,,,,1000,50.51,4.21
Belgium,,Data Scientist,,,,,,,,,,,,,,,,150000,50.51,4.21
Belgium,,Data Scientist,,,,,,,,,,,,,,,,70000,50.51,4.21
Belgium,,Data Scientist,,,,,,,,,,,,,,,,100000,50.51,4.21
Belgium,,Data Scientist,,,,,,,,,,,,,,,,20000,50.51,4.21
Belgium,,Data Scientist,,,,,,,,,,,,,,,,70000,50.51,4.21
Belgium,,Data Scientist,,,,,,,,,,,,,,,,30000,50.51,4.21
Belgium,,Data Scientist,,,,,,,,,,,,,,,,100000,50.51,4.21
Belgium,,Data Scientist,,,,,,,,,,,,,,,,25000,50.51,4.21
Belgium,,Data Scientist,,,,,,,,,,,,,,,,80000,50.51,4.21
Belgium,,Data Scientist,,,,,,,,,,,,,,,,30000,50.51,4.21
Belgium,Doctoral degree,Data Engineer,-1,"> 10,000 employees",44198,We use ML methods for generating insights (but do not put working models into production),,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,,,,,,-1,,,40000,50.51,4.21
Belgium,Bachelor’s degree,Data Engineer,-1,"> 10,000 employees",20+,"We recently started using ML methods (i.e., models in production for less than 2 years)",,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,,,,,,-1,,,7500,50.51,4.21
